[Choosing CUDA device...]
NVIDIA A40
[Creating frb kernel...]
[Done creating frb kernel]
CHORD FRB beamformer
Compiling kernel...
Allocating input data...
Setting up input data...
dish = 249
freq = 137
polr = 0
time = 1068
Wvalue = 0.36607796f0 - 0.7806393f0im
Evalue = 2 + 7im
dstime = 26
Copying data from CPU to GPU...
Running kernel...
Copying data back from GPU to CPU...
Checking results...
    I:
        beamp=19 beamq=41 freq=137 dstime=26 I=0.12359619 I₀=39.40625
        beamp=20 beamq=41 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=21 beamq=41 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=22 beamq=41 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=23 beamq=41 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=24 beamq=41 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=25 beamq=41 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=26 beamq=41 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=27 beamq=41 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=28 beamq=41 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=29 beamq=41 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=30 beamq=41 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=31 beamq=41 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=32 beamq=41 freq=137 dstime=26 I=0.123535156 I₀=39.40625
        beamp=33 beamq=41 freq=137 dstime=26 I=0.12359619 I₀=39.40625
        beamp=34 beamq=41 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=35 beamq=41 freq=137 dstime=26 I=0.123535156 I₀=39.40625
        beamp=36 beamq=41 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=37 beamq=41 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=38 beamq=41 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=39 beamq=41 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=40 beamq=41 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=41 beamq=41 freq=137 dstime=26 I=0.123535156 I₀=39.40625
        beamp=42 beamq=41 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=43 beamq=41 freq=137 dstime=26 I=0.12359619 I₀=39.40625
        beamp=44 beamq=41 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=45 beamq=41 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=46 beamq=41 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=47 beamq=41 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=0 beamq=42 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=1 beamq=42 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=2 beamq=42 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=3 beamq=42 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=4 beamq=42 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=5 beamq=42 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=6 beamq=42 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=7 beamq=42 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=8 beamq=42 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=9 beamq=42 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=10 beamq=42 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=11 beamq=42 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=12 beamq=42 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=13 beamq=42 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=14 beamq=42 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=15 beamq=42 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=16 beamq=42 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=17 beamq=42 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=18 beamq=42 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=19 beamq=42 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=20 beamq=42 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=21 beamq=42 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=22 beamq=42 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=23 beamq=42 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=24 beamq=42 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=25 beamq=42 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=26 beamq=42 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=27 beamq=42 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=28 beamq=42 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=29 beamq=42 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=30 beamq=42 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=31 beamq=42 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=32 beamq=42 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=33 beamq=42 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=34 beamq=42 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=35 beamq=42 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=36 beamq=42 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=37 beamq=42 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=38 beamq=42 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=39 beamq=42 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=40 beamq=42 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=41 beamq=42 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=42 beamq=42 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=43 beamq=42 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=44 beamq=42 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=45 beamq=42 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=46 beamq=42 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=47 beamq=42 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=0 beamq=43 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=1 beamq=43 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=2 beamq=43 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=3 beamq=43 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=4 beamq=43 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=5 beamq=43 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=6 beamq=43 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=7 beamq=43 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=8 beamq=43 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=9 beamq=43 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=10 beamq=43 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=11 beamq=43 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=12 beamq=43 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=13 beamq=43 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=14 beamq=43 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=15 beamq=43 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=16 beamq=43 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=17 beamq=43 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=18 beamq=43 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=19 beamq=43 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=20 beamq=43 freq=137 dstime=26 I=0.12359619 I₀=39.40625
        beamp=21 beamq=43 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=22 beamq=43 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=23 beamq=43 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=24 beamq=43 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=25 beamq=43 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=26 beamq=43 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=27 beamq=43 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=28 beamq=43 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=29 beamq=43 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=30 beamq=43 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=31 beamq=43 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=32 beamq=43 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=33 beamq=43 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=34 beamq=43 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=35 beamq=43 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=36 beamq=43 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=37 beamq=43 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=38 beamq=43 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=39 beamq=43 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=40 beamq=43 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=41 beamq=43 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=42 beamq=43 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=43 beamq=43 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=44 beamq=43 freq=137 dstime=26 I=0.12359619 I₀=39.40625
        beamp=45 beamq=43 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=46 beamq=43 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=47 beamq=43 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=0 beamq=44 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=1 beamq=44 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=2 beamq=44 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=3 beamq=44 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=4 beamq=44 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=5 beamq=44 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=6 beamq=44 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=7 beamq=44 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=8 beamq=44 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=9 beamq=44 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=10 beamq=44 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=11 beamq=44 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=12 beamq=44 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=13 beamq=44 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=14 beamq=44 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=15 beamq=44 freq=137 dstime=26 I=0.123046875 I₀=39.40625
        beamp=16 beamq=44 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=17 beamq=44 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=18 beamq=44 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=19 beamq=44 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=20 beamq=44 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=21 beamq=44 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=22 beamq=44 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=23 beamq=44 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=24 beamq=44 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=25 beamq=44 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=26 beamq=44 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=27 beamq=44 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=28 beamq=44 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=29 beamq=44 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=30 beamq=44 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=31 beamq=44 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=32 beamq=44 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=33 beamq=44 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=34 beamq=44 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=35 beamq=44 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=36 beamq=44 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=37 beamq=44 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=38 beamq=44 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=39 beamq=44 freq=137 dstime=26 I=0.123046875 I₀=39.40625
        beamp=40 beamq=44 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=41 beamq=44 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=42 beamq=44 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=43 beamq=44 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=44 beamq=44 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=45 beamq=44 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=46 beamq=44 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=47 beamq=44 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=0 beamq=45 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=1 beamq=45 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=2 beamq=45 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=3 beamq=45 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=4 beamq=45 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=5 beamq=45 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=6 beamq=45 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=7 beamq=45 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=8 beamq=45 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=9 beamq=45 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=10 beamq=45 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=11 beamq=45 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=12 beamq=45 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=13 beamq=45 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=14 beamq=45 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=15 beamq=45 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=16 beamq=45 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=17 beamq=45 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=18 beamq=45 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=19 beamq=45 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=20 beamq=45 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=21 beamq=45 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=22 beamq=45 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=23 beamq=45 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=24 beamq=45 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=25 beamq=45 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=26 beamq=45 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=27 beamq=45 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=28 beamq=45 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=29 beamq=45 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=30 beamq=45 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=31 beamq=45 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=32 beamq=45 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=33 beamq=45 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=34 beamq=45 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=35 beamq=45 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=36 beamq=45 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=37 beamq=45 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=38 beamq=45 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=39 beamq=45 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=40 beamq=45 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=41 beamq=45 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=42 beamq=45 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=43 beamq=45 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=44 beamq=45 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=45 beamq=45 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=46 beamq=45 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=47 beamq=45 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=0 beamq=46 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=1 beamq=46 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=2 beamq=46 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=3 beamq=46 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=4 beamq=46 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=5 beamq=46 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=6 beamq=46 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=7 beamq=46 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=8 beamq=46 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=9 beamq=46 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=10 beamq=46 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=11 beamq=46 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=12 beamq=46 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=13 beamq=46 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=14 beamq=46 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=15 beamq=46 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=16 beamq=46 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=17 beamq=46 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=18 beamq=46 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=19 beamq=46 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=20 beamq=46 freq=137 dstime=26 I=0.12359619 I₀=39.40625
        beamp=21 beamq=46 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=22 beamq=46 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=23 beamq=46 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=24 beamq=46 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=25 beamq=46 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=26 beamq=46 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=27 beamq=46 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=28 beamq=46 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=29 beamq=46 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=30 beamq=46 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=31 beamq=46 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=32 beamq=46 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=33 beamq=46 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=34 beamq=46 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=35 beamq=46 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=36 beamq=46 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=37 beamq=46 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=38 beamq=46 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=39 beamq=46 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=40 beamq=46 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=41 beamq=46 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=42 beamq=46 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=43 beamq=46 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=44 beamq=46 freq=137 dstime=26 I=0.12359619 I₀=39.40625
        beamp=45 beamq=46 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=46 beamq=46 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=47 beamq=46 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=0 beamq=47 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=1 beamq=47 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=2 beamq=47 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=3 beamq=47 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=4 beamq=47 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=5 beamq=47 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=6 beamq=47 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=7 beamq=47 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=8 beamq=47 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=9 beamq=47 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=10 beamq=47 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=11 beamq=47 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=12 beamq=47 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=13 beamq=47 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=14 beamq=47 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=15 beamq=47 freq=137 dstime=26 I=0.123046875 I₀=39.40625
        beamp=16 beamq=47 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=17 beamq=47 freq=137 dstime=26 I=0.123535156 I₀=39.40625
        beamp=18 beamq=47 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=19 beamq=47 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=20 beamq=47 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=21 beamq=47 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=22 beamq=47 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=23 beamq=47 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=24 beamq=47 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=25 beamq=47 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=26 beamq=47 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=27 beamq=47 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=28 beamq=47 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=29 beamq=47 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=30 beamq=47 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=31 beamq=47 freq=137 dstime=26 I=0.12310791 I₀=39.40625
        beamp=32 beamq=47 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=33 beamq=47 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=34 beamq=47 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=35 beamq=47 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=36 beamq=47 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=37 beamq=47 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=38 beamq=47 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=39 beamq=47 freq=137 dstime=26 I=0.123046875 I₀=39.40625
        beamp=40 beamq=47 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=41 beamq=47 freq=137 dstime=26 I=0.123535156 I₀=39.40625
        beamp=42 beamq=47 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=43 beamq=47 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=44 beamq=47 freq=137 dstime=26 I=0.123413086 I₀=39.40625
        beamp=45 beamq=47 freq=137 dstime=26 I=0.123291016 I₀=39.40625
        beamp=46 beamq=47 freq=137 dstime=26 I=0.12322998 I₀=39.40625
        beamp=47 beamq=47 freq=137 dstime=26 I=0.12310791 I₀=39.40625
*** FOUND ERROR DURING SELF-TEST ***
Done.
